id_module_layer /  id_straw_layer / id_straw / number_in_group
group 0
1     2     9     13
1     2     10     14
1     2     11     15
1     2     12     16
1     2     13     17
1     2     14     18
1     2     15     19
1     2     16     20
1     2     17     21
1     2     18     22
1     2     19     23
1     3     0     24
1     3     1     25
group 15
1     3     2     0
1     3     3     1
1     3     4     2
1     3     5     3
1     3     6     4
1     3     7     5
1     3     8     6
1     3     9     7
1     3     10     8
1     3     11     9
1     3     12     10
1     3     13     11
1     3     14     12
1     3     15     13
1     3     16     14
1     3     17     15
1     3     18     16
1     3     19     17
1     4     0     18
1     4     1     19
1     4     2     20
1     4     3     21
1     4     4     22
1     4     5     23
1     4     6     24
1     4     7     25
group 16
1     4     8     0
1     4     9     1
1     4     10     2
1     4     11     3
1     4     12     4
1     4     13     5
1     4     14     6
1     4     15     7
1     4     16     8
1     4     17     9
1     4     18     10
1     4     19     11
1     5     0     12
1     5     1     13
1     5     2     14
1     5     3     15
1     5     4     16
1     5     5     17
1     5     6     18
1     5     7     19
1     5     8     20
1     5     9     21
1     5     10     22
1     5     11     23
1     5     12     24
1     5     13     25
group 17
1     5     14     0
1     5     15     1
1     5     16     2
1     5     17     3
1     5     18     4
1     5     19     5
1     6     0     6
1     6     1     7
1     6     2     8
1     6     3     9
1     6     4     10
1     6     5     11
1     6     6     12
1     6     7     13
1     6     8     14
1     6     9     15
1     6     10     16
1     6     11     17
1     6     12     18
1     6     13     19
1     6     14     20
1     6     15     21
1     6     16     22
1     6     17     23
1     6     18     24
1     6     19     25
group 18
1     6     20     0
1     7     0     1
1     7     1     2
1     7     2     3
1     7     3     4
1     7     4     5
1     7     5     6
1     7     6     7
1     7     7     8
1     7     8     9
1     7     9     10
1     7     10     11
1     7     11     12
1     7     12     13
1     7     13     14
1     7     14     15
1     7     15     16
1     7     16     17
1     7     17     18
1     7     18     19
1     7     19     20
1     7     20     21
1     8     0     22
1     8     1     23
1     8     2     24
1     8     3     25
group 19
1     8     4     0
1     8     5     1
1     8     6     2
1     8     7     3
1     8     8     4
1     8     9     5
1     8     10     6
1     8     11     7
1     8     12     8
1     8     13     9
1     8     14     10
1     8     15     11
1     8     16     12
1     8     17     13
1     8     18     14
1     8     19     15
1     8     20     16
1     9     0     17
1     9     1     18
1     9     2     19
1     9     3     20
1     9     4     21
1     9     5     22
1     9     6     23
1     9     7     24
1     9     8     25
group 20
1     9     9     0
1     9     10     1
1     9     11     2
1     9     12     3
1     9     13     4
1     9     14     5
1     9     15     6
1     9     16     7
1     9     17     8
1     9     18     9
1     9     19     10
1     9     20     11
1     10     0     12
1     10     1     13
1     10     2     14
1     10     3     15
1     10     4     16
1     10     5     17
1     10     6     18
1     10     7     19
1     10     8     20
1     10     9     21
1     10     10     22
1     10     11     23
1     10     12     24
1     10     13     25
group 21
1     10     14     0
1     10     15     1
1     10     16     2
1     10     17     3
1     10     18     4
1     10     19     5
1     10     20     6
1     11     0     7
1     11     1     8
1     11     2     9
1     11     3     10
1     11     4     11
1     11     5     12
1     11     6     13
1     11     7     14
1     11     8     15
1     11     9     16
1     11     10     17
1     11     11     18
1     11     12     19
1     11     13     20
1     11     14     21
1     11     15     22
1     11     16     23
1     11     17     24
1     11     18     25
group 22
1     11     19     0
1     11     20     1
1     11     21     2
1     12     0     3
1     12     1     4
1     12     2     5
1     12     3     6
1     12     4     7
1     12     5     8
1     12     6     9
1     12     7     10
1     12     8     11
1     12     9     12
1     12     10     13
1     12     11     14
1     12     12     15
1     12     13     16
1     12     14     17
1     12     15     18
1     12     16     19
1     12     17     20
1     12     18     21
1     12     19     22
1     12     20     23
1     12     21     24
1     13     0     25
group 23
1     13     1     0
1     13     2     1
1     13     3     2
1     13     4     3
1     13     5     4
1     13     6     5
1     13     7     6
1     13     8     7
1     13     9     8
1     13     10     9
1     13     11     10
1     13     12     11
1     13     13     12
1     13     14     13
1     13     15     14
1     13     16     15
1     13     17     16
1     13     18     17
1     13     19     18
1     13     20     19
1     13     21     20
1     14     0     21
1     14     1     22
1     14     2     23
1     14     3     24
1     14     4     25
group 24
1     14     5     0
1     14     6     1
1     14     7     2
1     14     8     3
1     14     9     4
1     14     10     5
1     14     11     6
1     14     12     7
1     14     13     8
1     14     14     9
1     14     15     10
1     14     16     11
1     14     17     12
1     14     18     13
1     14     19     14
1     14     20     15
1     14     21     16
1     15     0     17
1     15     1     18
1     15     2     19
1     15     3     20
1     15     4     21
1     15     5     22
1     15     6     23
1     15     7     24
1     15     8     25
group 25
1     15     9     0
1     15     10     1
1     15     11     2
1     15     12     3
1     15     13     4
1     15     14     5
1     15     15     6
1     15     16     7
1     15     17     8
1     15     18     9
1     15     19     10
1     15     20     11
1     15     21     12
1     16     0     13
1     16     1     14
1     16     2     15
1     16     3     16
1     16     4     17
1     16     5     18
1     16     6     19
1     16     7     20
1     16     8     21
1     16     9     22
1     16     10     23
1     16     11     24
1     16     12     25
group 26
1     16     13     0
1     16     14     1
1     16     15     2
1     16     16     3
1     16     17     4
1     16     18     5
1     16     19     6
1     16     20     7
1     16     21     8
1     16     22     9
1     17     0     10
1     17     1     11
1     17     2     12
1     17     3     13
1     17     4     14
1     17     5     15
1     17     6     16
1     17     7     17
1     17     8     18
1     17     9     19
1     17     10     20
1     17     11     21
1     17     12     22
1     17     13     23
1     17     14     24
1     17     15     25
group 27
1     17     16     0
1     17     17     1
1     17     18     2
1     17     19     3
1     17     20     4
1     17     21     5
1     17     22     6
1     18     0     7
1     18     1     8
1     18     2     9
1     18     3     10
1     18     4     11
1     18     5     12
1     18     6     13
1     18     7     14
1     18     8     15
1     18     9     16
1     18     10     17
1     18     11     18
1     18     12     19
1     18     13     20
1     18     14     21
1     18     15     22
1     18     16     23
1     18     17     24
1     18     18     25
group 28
1     18     19     0
1     18     20     1
1     18     21     2
1     18     22     3
1     19     0     4
1     19     1     5
1     19     2     6
1     19     3     7
1     19     4     8
1     19     5     9
1     19     6     10
1     19     7     11
1     19     8     12
1     19     9     13
1     19     10     14
1     19     11     15
1     19     12     16
1     19     13     17
1     19     14     18
1     19     15     19
1     19     16     20
1     19     17     21
1     19     18     22
1     19     19     23
1     19     20     24
1     19     21     25
group 29
1     19     22     0
1     20     0     1
1     20     1     2
1     20     2     3
1     20     3     4
1     20     4     5
1     20     5     6
1     20     6     7
1     20     7     8
1     20     8     9
1     20     9     10
1     20     10     11
1     20     11     12
1     20     12     13
1     20     13     14
1     20     14     15
1     20     15     16
1     20     16     17
1     20     17     18
1     20     18     19
1     20     19     20
1     20     20     21
1     20     21     22
1     20     22     23
1     21     0     24
1     21     1     25
group 30
1     21     2     0
1     21     3     1
1     21     4     2
1     21     5     3
1     21     6     4
1     21     7     5
1     21     8     6
1     21     9     7
1     21     10     8
1     21     11     9
1     21     12     10
1     21     13     11
1     21     14     12
1     21     15     13
1     21     16     14
1     21     17     15
1     21     18     16
1     21     19     17
1     21     20     18
1     21     21     19
1     21     22     20
1     21     23     21
1     22     0     22
1     22     1     23
1     22     2     24
1     22     3     25
group 31
1     22     4     0
1     22     5     1
1     22     6     2
1     22     7     3
1     22     8     4
1     22     9     5
1     22     10     6
1     22     11     7
1     22     12     8
1     22     13     9
1     22     14     10
1     22     15     11
1     22     16     12
1     22     17     13
1     22     18     14
1     22     19     15
1     22     20     16
1     22     21     17
1     22     22     18
1     22     23     19
1     23     0     20
1     23     1     21
1     23     2     22
1     23     3     23
1     23     4     24
1     23     5     25
group 32
1     23     6     0
1     23     7     1
1     23     8     2
1     23     9     3
1     23     10     4
1     23     11     5
1     23     12     6
1     23     13     7
1     23     14     8
1     23     15     9
1     23     16     10
1     23     17     11
1     23     18     12
1     23     19     13
1     23     20     14
1     23     21     15
1     23     22     16
2     0     0     17
2     0     1     18
2     0     2     19
2     0     3     20
2     0     4     21
2     0     5     22
2     0     6     23
2     0     7     24
2     0     8     25
group 33
2     0     9     0
2     0     10     1
2     0     11     2
2     0     12     3
2     0     13     4
2     0     14     5
2     0     15     6
2     0     16     7
2     0     17     8
2     0     18     9
2     0     19     10
2     0     20     11
2     0     21     12
2     0     22     13
2     1     0     14
2     1     1     15
2     1     2     16
2     1     3     17
2     1     4     18
2     1     5     19
2     1     6     20
2     1     7     21
2     1     8     22
2     1     9     23
2     1     10     24
2     1     11     25
group 34
2     1     12     0
2     1     13     1
2     1     14     2
2     1     15     3
2     1     16     4
2     1     17     5
2     1     18     6
2     1     19     7
2     1     20     8
2     1     21     9
2     1     22     10
2     1     23     11
2     2     0     12
2     2     1     13
2     2     2     14
2     2     3     15
2     2     4     16
2     2     5     17
2     2     6     18
2     2     7     19
2     2     8     20
2     2     9     21
2     2     10     22
2     2     11     23
2     2     12     24
2     2     13     25
group 35
2     2     14     0
2     2     15     1
2     2     16     2
2     2     17     3
2     2     18     4
2     2     19     5
2     2     20     6
2     2     21     7
2     2     22     8
2     2     23     9
2     3     0     10
2     3     1     11
2     3     2     12
2     3     3     13
2     3     4     14
2     3     5     15
2     3     6     16
2     3     7     17
2     3     8     18
2     3     9     19
2     3     10     20
2     3     11     21
2     3     12     22
2     3     13     23
2     3     14     24
2     3     15     25
group 36
2     3     16     0
2     3     17     1
2     3     18     2
2     3     19     3
2     3     20     4
2     3     21     5
2     3     22     6
2     3     23     7
2     4     0     8
2     4     1     9
2     4     2     10
2     4     3     11
2     4     4     12
2     4     5     13
2     4     6     14
2     4     7     15
2     4     8     16
2     4     9     17
2     4     10     18
2     4     11     19
2     4     12     20
2     4     13     21
2     4     14     22
2     4     15     23
2     4     16     24
2     4     17     25
group 37
2     4     18     0
2     4     19     1
2     4     20     2
2     4     21     3
2     4     22     4
2     4     23     5
2     5     0     6
2     5     1     7
2     5     2     8
2     5     3     9
2     5     4     10
2     5     5     11
2     5     6     12
2     5     7     13
2     5     8     14
2     5     9     15
2     5     10     16
2     5     11     17
2     5     12     18
2     5     13     19
2     5     14     20
2     5     15     21
2     5     16     22
2     5     17     23
2     5     18     24
2     5     19     25
group 38
2     5     20     0
2     5     21     1
2     5     22     2
2     5     23     3
2     5     24     4
2     6     0     5
2     6     1     6
2     6     2     7
2     6     3     8
2     6     4     9
2     6     5     10
2     6     6     11
2     6     7     12
2     6     8     13
2     6     9     14
2     6     10     15
2     6     11     16
2     6     12     17
2     6     13     18
2     6     14     19
2     6     15     20
2     6     16     21
2     6     17     22
2     6     18     23
2     6     19     24
2     6     20     25
group 39
2     6     21     0
2     6     22     1
2     6     23     2
2     6     24     3
2     7     0     4
2     7     1     5
2     7     2     6
2     7     3     7
2     7     4     8
2     7     5     9
2     7     6     10
2     7     7     11
2     7     8     12
2     7     9     13
2     7     10     14
2     7     11     15
2     7     12     16
2     7     13     17
2     7     14     18
2     7     15     19
2     7     16     20
2     7     17     21
2     7     18     22
2     7     19     23
2     7     20     24
2     7     21     25
group 40
2     7     22     0
2     7     23     1
2     7     24     2
2     8     0     3
2     8     1     4
2     8     2     5
2     8     3     6
2     8     4     7
2     8     5     8
2     8     6     9
2     8     7     10
2     8     8     11
2     8     9     12
2     8     10     13
2     8     11     14
2     8     12     15
2     8     13     16
2     8     14     17
2     8     15     18
2     8     16     19
2     8     17     20
2     8     18     21
2     8     19     22
2     8     20     23
2     8     21     24
2     8     22     25
group 41
2     8     23     0
2     8     24     1
2     9     0     2
2     9     1     3
2     9     2     4
2     9     3     5
2     9     4     6
2     9     5     7
2     9     6     8
2     9     7     9
2     9     8     10
2     9     9     11
2     9     10     12
2     9     11     13
2     9     12     14
2     9     13     15
2     9     14     16
2     9     15     17
2     9     16     18
2     9     17     19
2     9     18     20
2     9     19     21
2     9     20     22
2     9     21     23
2     9     22     24
2     9     23     25
group 42
2     9     24     0
2     10     0     1
2     10     1     2
2     10     2     3
2     10     3     4
2     10     4     5
2     10     5     6
2     10     6     7
2     10     7     8
2     10     8     9
2     10     9     10
2     10     10     11
2     10     11     12
2     10     12     13
2     10     13     14
2     10     14     15
2     10     15     16
2     10     16     17
2     10     17     18
2     10     18     19
2     10     19     20
2     10     20     21
2     10     21     22
2     10     22     23
2     10     23     24
2     10     24     25
group 43
2     10     25     0
2     11     0     1
2     11     1     2
2     11     2     3
2     11     3     4
2     11     4     5
2     11     5     6
2     11     6     7
2     11     7     8
2     11     8     9
2     11     9     10
2     11     10     11
2     11     11     12
2     11     12     13
2     11     13     14
2     11     14     15
2     11     15     16
2     11     16     17
2     11     17     18
2     11     18     19
2     11     19     20
2     11     20     21
2     11     21     22
2     11     22     23
2     11     23     24
2     11     24     25
group 44
2     11     25     0
2     12     0     1
2     12     1     2
2     12     2     3
2     12     3     4
2     12     4     5
2     12     5     6
2     12     6     7
2     12     7     8
2     12     8     9
2     12     9     10
2     12     10     11
2     12     11     12
2     12     12     13
2     12     13     14
2     12     14     15
2     12     15     16
2     12     16     17
2     12     17     18
2     12     18     19
2     12     19     20
2     12     20     21
2     12     21     22
2     12     22     23
2     12     23     24
2     12     24     25
group 45
2     12     25     0
2     13     0     1
2     13     1     2
2     13     2     3
2     13     3     4
2     13     4     5
2     13     5     6
2     13     6     7
2     13     7     8
2     13     8     9
2     13     9     10
2     13     10     11
2     13     11     12
2     13     12     13
2     13     13     14
2     13     14     15
2     13     15     16
2     13     16     17
2     13     17     18
2     13     18     19
2     13     19     20
2     13     20     21
2     13     21     22
2     13     22     23
2     13     23     24
2     13     24     25
group 46
2     13     25     0
2     14     0     1
2     14     1     2
2     14     2     3
2     14     3     4
2     14     4     5
2     14     5     6
2     14     6     7
2     14     7     8
2     14     8     9
2     14     9     10
2     14     10     11
2     14     11     12
2     14     12     13
2     14     13     14
2     14     14     15
2     14     15     16
2     14     16     17
2     14     17     18
2     14     18     19
2     14     19     20
2     14     20     21
2     14     21     22
2     14     22     23
2     14     23     24
2     14     24     25
group 47
2     14     25     0
2     15     0     1
2     15     1     2
2     15     2     3
2     15     3     4
2     15     4     5
2     15     5     6
2     15     6     7
2     15     7     8
2     15     8     9
2     15     9     10
2     15     10     11
2     15     11     12
2     15     12     13
2     15     13     14
2     15     14     15
2     15     15     16
2     15     16     17
2     15     17     18
2     15     18     19
2     15     19     20
2     15     20     21
2     15     21     22
2     15     22     23
2     15     23     24
2     15     24     25
group 48
2     15     25     0
2     15     26     1
2     16     0     2
2     16     1     3
2     16     2     4
2     16     3     5
2     16     4     6
2     16     5     7
2     16     6     8
2     16     7     9
2     16     8     10
2     16     9     11
2     16     10     12
2     16     11     13
2     16     12     14
2     16     13     15
2     16     14     16
2     16     15     17
2     16     16     18
2     16     17     19
2     16     18     20
2     16     19     21
2     16     20     22
2     16     21     23
2     16     22     24
2     16     23     25
group 49
2     16     24     0
2     16     25     1
2     16     26     2
2     17     0     3
2     17     1     4
2     17     2     5
2     17     3     6
2     17     4     7
2     17     5     8
2     17     6     9
2     17     7     10
2     17     8     11
2     17     9     12
2     17     10     13
2     17     11     14
2     17     12     15
2     17     13     16
2     17     14     17
2     17     15     18
2     17     16     19
2     17     17     20
2     17     18     21
2     17     19     22
2     17     20     23
2     17     21     24
2     17     22     25
group 50
2     17     23     0
2     17     24     1
2     17     25     2
2     17     26     3
2     18     0     4
2     18     1     5
2     18     2     6
2     18     3     7
2     18     4     8
2     18     5     9
2     18     6     10
2     18     7     11
2     18     8     12
2     18     9     13
2     18     10     14
2     18     11     15
2     18     12     16
2     18     13     17
2     18     14     18
2     18     15     19
2     18     16     20
2     18     17     21
2     18     18     22
2     18     19     23
2     18     20     24
2     18     21     25
group 51
2     18     22     0
2     18     23     1
2     18     24     2
2     18     25     3
2     18     26     4
2     19     0     5
2     19     1     6
2     19     2     7
2     19     3     8
2     19     4     9
2     19     5     10
2     19     6     11
2     19     7     12
2     19     8     13
2     19     9     14
2     19     10     15
2     19     11     16
2     19     12     17
2     19     13     18
2     19     14     19
2     19     15     20
2     19     16     21
2     19     17     22
2     19     18     23
2     19     19     24
2     19     20     25
group 52
2     19     21     0
2     19     22     1
2     19     23     2
2     19     24     3
2     19     25     4
2     19     26     5
2     20     0     6
2     20     1     7
2     20     2     8
2     20     3     9
2     20     4     10
2     20     5     11
2     20     6     12
2     20     7     13
2     20     8     14
2     20     9     15
2     20     10     16
2     20     11     17
2     20     12     18
2     20     13     19
2     20     14     20
2     20     15     21
2     20     16     22
2     20     17     23
2     20     18     24
2     20     19     25
group 53
2     20     20     0
2     20     21     1
2     20     22     2
2     20     23     3
2     20     24     4
2     20     25     5
2     20     26     6
2     20     27     7
2     21     0     8
2     21     1     9
2     21     2     10
2     21     3     11
2     21     4     12
2     21     5     13
2     21     6     14
2     21     7     15
2     21     8     16
2     21     9     17
2     21     10     18
2     21     11     19
2     21     12     20
2     21     13     21
2     21     14     22
2     21     15     23
2     21     16     24
2     21     17     25
group 54
2     21     18     0
2     21     19     1
2     21     20     2
2     21     21     3
2     21     22     4
2     21     23     5
2     21     24     6
2     21     25     7
2     21     26     8
2     21     27     9
2     22     0     10
2     22     1     11
2     22     2     12
2     22     3     13
2     22     4     14
2     22     5     15
2     22     6     16
2     22     7     17
2     22     8     18
2     22     9     19
2     22     10     20
2     22     11     21
2     22     12     22
2     22     13     23
2     22     14     24
2     22     15     25
group 55
2     22     16     0
2     22     17     1
2     22     18     2
2     22     19     3
2     22     20     4
2     22     21     5
2     22     22     6
2     22     23     7
2     22     24     8
2     22     25     9
2     22     26     10
2     22     27     11
2     23     0     12
2     23     1     13
2     23     2     14
2     23     3     15
2     23     4     16
2     23     5     17
2     23     6     18
2     23     7     19
2     23     8     20
2     23     9     21
2     23     10     22
2     23     11     23
2     23     12     24
2     23     13     25
group 56
2     23     14     0
2     23     15     1
2     23     16     2
2     23     17     3
2     23     18     4
2     23     19     5
2     23     20     6
2     23     21     7
2     23     22     8
2     23     23     9
2     23     24     10
2     23     25     11
2     23     26     12
2     23     27     13
2     24     0     14
2     24     1     15
2     24     2     16
2     24     3     17
2     24     4     18
2     24     5     19
2     24     6     20
2     24     7     21
2     24     8     22
2     24     9     23
2     24     10     24
2     24     11     25
group 57
2     24     12     0
2     24     13     1
2     24     14     2
2     24     15     3
2     24     16     4
2     24     17     5
2     24     18     6
2     24     19     7
2     24     20     8
2     24     21     9
2     24     22     10
2     24     23     11
2     24     24     12
2     24     25     13
2     24     26     14
2     24     27     15
2     25     0     16
2     25     1     17
2     25     2     18
2     25     3     19
2     25     4     20
2     25     5     21
2     25     6     22
2     25     7     23
2     25     8     24
2     25     9     25
group 58
2     25     10     0
2     25     11     1
2     25     12     2
2     25     13     3
2     25     14     4
2     25     15     5
2     25     16     6
2     25     17     7
2     25     18     8
2     25     19     9
2     25     20     10
2     25     21     11
2     25     22     12
2     25     23     13
2     25     24     14
2     25     25     15
2     25     26     16
2     25     27     17
2     25     28     18
2     26     0     19
2     26     1     20
2     26     2     21
2     26     3     22
2     26     4     23
2     26     5     24
2     26     6     25
group 59
2     26     7     0
2     26     8     1
2     26     9     2
2     26     10     3
2     26     11     4
2     26     12     5
2     26     13     6
2     26     14     7
2     26     15     8
2     26     16     9
2     26     17     10
2     26     18     11
2     26     19     12
2     26     20     13
2     26     21     14
2     26     22     15
2     26     23     16
2     26     24     17
2     26     25     18
2     26     26     19
2     26     27     20
2     26     28     21
2     27     0     22
2     27     1     23
2     27     2     24
2     27     3     25
group 60
2     27     4     0
2     27     5     1
2     27     6     2
2     27     7     3
2     27     8     4
2     27     9     5
2     27     10     6
2     27     11     7
2     27     12     8
2     27     13     9
2     27     14     10
2     27     15     11
2     27     16     12
2     27     17     13
2     27     18     14
2     27     19     15
2     27     20     16
2     27     21     17
2     27     22     18
2     27     23     19
2     27     24     20
2     27     25     21
2     27     26     22
2     27     27     23
2     27     28     24
2     28     0     25
group 61
2     28     1     0
2     28     2     1
2     28     3     2
2     28     4     3
2     28     5     4
2     28     6     5
2     28     7     6
2     28     8     7
2     28     9     8
2     28     10     9
2     28     11     10
2     28     12     11
2     28     13     12
2     28     14     13
2     28     15     14
2     28     16     15
2     28     17     16
2     28     18     17
2     28     19     18
2     28     20     19
2     28     21     20
2     28     22     21
2     28     23     22
2     28     24     23
2     28     25     24
2     28     26     25
group 62
2     28     27     0
2     28     28     1
2     29     0     2
2     29     1     3
2     29     2     4
2     29     3     5
2     29     4     6
2     29     5     7
2     29     6     8
2     29     7     9
2     29     8     10
2     29     9     11
2     29     10     12
2     29     11     13
2     29     12     14
2     29     13     15
2     29     14     16
2     29     15     17
2     29     16     18
2     29     17     19
2     29     18     20
2     29     19     21
2     29     20     22
2     29     21     23
2     29     22     24
2     29     23     25
group 63
2     29     24     0
2     29     25     1
2     29     26     2
2     29     27     3
