-0.0158605 0.00144281 -0.140000 -2.99946e-05 6.47753e-06 1.000000 0.0203607 1.00000 
-0.0158623 0.00144311 -0.0840000 -3.11081e-05 7.46954e-06 1.000000 0.0565134 1.00000 
-0.0158639 0.00144358 -0.0280000 -3.06036e-05 8.63256e-06 1.000000 0.0171776 1.00000 
-0.0158657 0.00144408 0.0280000 -3.06906e-05 8.42080e-06 1.000000 0.0112532 1.00000 
-0.0158675 0.00144454 0.0840000 -3.16333e-05 7.25634e-06 1.000000 0.0114947 1.00000 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
0.0350961 0.0116168 -0.140000 6.40345e-05 2.25021e-05 1.000000 0.0232247 1.00000 
0.0350996 0.0116182 -0.0840000 6.26176e-05 2.28490e-05 1.000000 0.0151167 1.00000 
0.0351031 0.0116194 -0.0280000 6.45527e-05 2.55730e-05 1.000000 0.0201861 1.00000 
0.0351066 0.0116209 0.0280000 6.53603e-05 2.36462e-05 1.000000 0.0146692 1.00000 
0.0351102 0.0116223 0.0840000 6.63938e-05 2.13402e-05 1.000000 0.0286466 1.00000 
0.0351139 0.0116235 0.140000 6.64488e-05 1.58348e-05 1.000000 2.32831e-10 1.00000 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
0.00442542 -0.00334349 -0.140000 1.22423e-05 -9.73607e-06 1.000000 0.0212986 1.00000 
0.00442617 -0.00334407 -0.0840000 1.46030e-05 -6.09139e-06 1.000000 0.0136896 1.00000 
0.00442699 -0.00334449 -0.0280000 1.49816e-05 -7.51752e-06 1.000000 0.0190230 1.00000 
0.00442790 -0.00334489 0.0280000 1.56767e-05 -9.02377e-06 1.000000 0.0694147 1.00000 
0.00442879 -0.00334547 0.0840000 1.58380e-05 -8.41066e-06 1.000000 0.0151724 1.00000 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
-0.00721287 -0.00668191 -0.140000 -1.72577e-05 -2.43650e-05 1.000000 0.0137152 1.00000 
-0.00721388 -0.00668334 -0.0840000 -1.70453e-05 -2.47131e-05 1.000000 0.0130568 1.00000 
-0.00721477 -0.00668477 -0.0280000 -1.73137e-05 -2.48839e-05 1.000000 0.0177238 1.00000 
-0.00721581 -0.00668615 0.0280000 -1.66379e-05 -2.41829e-05 1.000000 0.0109346 1.00000 
-0.00721682 -0.00668748 0.0840000 -1.81264e-05 -2.11145e-05 1.000000 0.0158600 1.00000 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
0.0153135 0.000291754 -0.140000 3.21085e-05 -8.85574e-07 1.000000 0.0201424 1.00000 
0.0153153 0.000291723 -0.0840000 3.11311e-05 -1.12651e-07 1.000000 0.0135093 1.00000 
0.0153171 0.000291790 -0.0280000 2.92945e-05 -3.06795e-06 1.000000 0.0171218 1.00000 
0.0153188 0.000291549 0.0280000 2.92074e-05 -5.93989e-06 1.000000 0.0172993 1.00000 
0.0153204 0.000291171 0.0840000 2.73140e-05 -6.42839e-06 1.000000 0.0535855 1.00000 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
0.0182289 -0.0108146 -0.140000 3.39454e-05 -2.11270e-05 1.000000 0.0313721 1.00000 
0.0182309 -0.0108157 -0.0840000 3.41662e-05 -2.38278e-05 1.000000 0.0220979 1.00000 
0.0182329 -0.0108170 -0.0280000 3.35913e-05 -2.42874e-05 1.000000 0.0427700 1.00000 
0.0182348 -0.0108184 0.0280000 3.59132e-05 -2.46394e-05 1.000000 0.0183173 1.00000 
0.0182367 -0.0108198 0.0840000 3.74735e-05 -2.77711e-05 1.000000 0.0198698 1.00000 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
-0.00265676 0.00488405 -0.140000 -7.39472e-06 1.05758e-05 1.000000 0.0215709 1.00000 
-0.00265718 0.00488457 -0.0840000 -6.19949e-06 1.23584e-05 1.000000 0.0162342 1.00000 
-0.00265754 0.00488519 -0.0280000 -7.46272e-06 1.20464e-05 1.000000 0.0132593 1.00000 
-0.00265802 0.00488581 0.0280000 -8.56268e-06 1.34147e-05 1.000000 0.0162285 1.00000 
-0.00265848 0.00488664 0.0840000 -5.68907e-06 1.19386e-05 1.000000 0.0145984 1.00000 
0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 
-0.0247196 -0.00380680 -0.140000 -5.04183e-05 -1.32671e-05 1.000000 0.0178993 1.00000 
-0.0247224 -0.00380762 -0.0840000 -5.01799e-05 -1.34659e-05 1.000000 0.0163672 1.00000 
-0.0247253 -0.00380835 -0.0280000 -4.71925e-05 -1.09708e-05 1.000000 0.0163630 1.00000 
-0.0247280 -0.00380893 0.0280000 -4.84716e-05 -1.33054e-05 1.000000 0.0189628 1.00000 
