41	1	0	1	16	-5
42	1	0	1	16	-6
42	2	0	1	16	-4.5
42	3	0	1	16	-5
42	4	0	1	16	-8
43	1	0	1	16	-5
44	1	0	1	16	-6
44	2	0	1	16	-6
44	3	0	1	16	-6
44	4	0	1	16	-6
44	5	0	1	16	-6
45	1	0	1	16	-5
46	1	0	1	16	-6
46	2	0	1	16	-6
46	3	0	1	16	-6
46	4	0	1	16	-6
46	5	0	1	16	-6
47	1	0	1	16	-6
48	1	0	1	16	-8
41	-1	0	1	16	-5
42	-1	0	1	16	-6
42	-2	0	1	16	-4.5
42	-3	0	1	16	-6
42	-4	0	1	16	-8
43	-1	0	1	16	-5
44	-1	0	1	16	-6
44	-2	0	1	16	-6
44	-3	0	1	16	-6
44	-4	0	1	16	-6
44	-5	0	1	16	-6
45	-1	0	1	16	-5
46	-1	0	1	16	-6
46	-2	0	1	16	-6
46	-3	0	1	16	-6
46	-4	0	1	16	-6
46	-5	0	1	16	-6
47	-1	0	1	16	-6
48	-1	0	1	16	-8
41	1	0	2	32	-5
42	1	0	2	32	-6
42	2	0	2	32	-4.5
42	3	0	2	32	-5
42	4	0	2	32	-8
43	1	0	2	32	-5
44	1	0	2	32	-6
44	2	0	2	32	-6
44	3	0	2	32	-6
44	4	0	2	32	-6
44	5	0	2	32	-6
45	1	0	2	32	-5
46	1	0	2	32	-6
46	2	0	2	32	-6
46	3	0	2	32	-6
46	4	0	2	32	-6
46	5	0	2	32	-6
47	1	0	2	32	-7
48	1	0	2	32	-9
41	-1	0	2	32	-5
42	-1	0	2	32	-6
42	-2	0	2	32	-4.5
42	-3	0	2	32	-5
42	-4	0	2	32	-8
43	-1	0	2	32	-5
44	-1	0	2	32	-6
44	-2	0	2	32	-6
44	-3	0	2	32	-6
44	-4	0	2	32	-6
44	-5	0	2	32	-6
45	-1	0	2	32	-5
46	-1	0	2	32	-6
46	-2	0	2	32	-6
46	-3	0	2	32	-6
46	-4	0	2	32	-6
46	-5	0	2	32	-6
47	-1	0	2	32	-7
48	-1	0	2	32	-9
41	1	0	3	48	-5
42	1	0	3	48	-6
42	2	0	3	48	-4.5
43	1	0	3	48	-5
44	1	0	3	48	-6
44	2	0	3	48	-6
45	1	0	3	48	-5
46	1	0	3	48	-6
46	2	0	3	48	-6
41	-1	0	3	48	-5
42	-1	0	3	48	-6
42	-2	0	3	48	-4.5
43	-1	0	3	48	-5
44	-1	0	3	48	-6
44	-2	0	3	48	-6
45	-1	0	3	48	-5
46	-1	0	3	48	-6
46	-2	0	3	48	-6
41	1	0	4	64	-5
42	1	0	4	64	-6
42	2	0	4	64	-4.5
43	1	0	4	64	-5
44	1	0	4	64	-6
44	2	0	4	64	-6
45	1	0	4	64	-5
46	1	0	4	64	-6
46	2	0	4	64	-6
41	-1	0	4	64	-5
42	-1	0	4	64	-6
42	-2	0	4	64	-4.5
43	-1	0	4	64	-5
44	-1	0	4	64	-6
44	-2	0	4	64	-6
45	-1	0	4	64	-5
46	-1	0	4	64	-6
46	-2	0	4	64	-6
41	1	0	5	80	-5
42	1	0	5	80	-6
43	1	0	5	80	-5
44	1	0	5	80	-6
44	2	0	5	80	-6
45	1	0	5	80	-5
46	1	0	5	80	-6
46	2	0	5	80	-6
41	-1	0	5	80	-5
42	-1	0	5	80	-6
43	-1	0	5	80	-5
44	-1	0	5	80	-6
44	-2	0	5	80	-6
45	-1	0	5	80	-5
46	-1	0	5	80	-6
46	-2	0	5	80	-6
41	1	0	6	96	-5
42	1	0	6	96	-6
43	1	0	6	96	-5
44	1	0	6	96	-6
44	2	0	6	96	-6
45	1	0	6	96	-5
46	1	0	6	96	-6
46	2	0	6	96	-6
41	-1	0	6	96	-5
42	-1	0	6	96	-6
43	-1	0	6	96	-5
44	-1	0	6	96	-6
44	-2	0	6	96	-6
45	-1	0	6	96	-5
46	-1	0	6	96	-6
46	-2	0	6	96	-6
41	1	0	7	112	-5
43	1	0	7	112	-5
44	1	0	7	112	-6
44	2	0	7	112	-6
45	1	0	7	112	-5
46	2	0	7	112	-6
41	-1	0	7	112	-5
43	-1	0	7	112	-5
44	-1	0	7	112	-6
44	-2	0	7	112	-6
45	-1	0	7	112	-5
46	-2	0	7	112	-6
43	1	0	8	128	-5
45	1	0	8	128	-5
43	-1	0	8	128	-5
45	-1	0	8	128	-5
41	1	1	1	16	-1.5
42	1	1	1	16	-1.5
42	2	1	1	16	-1.5
42	3	1	1	16	-2
42	4	1	1	16	-2
43	1	1	1	16	-2
44	1	1	1	16	-1.5
44	2	1	1	16	-1.5
44	3	1	1	16	-2
44	4	1	1	16	-2
44	5	1	1	16	-2
45	1	1	1	16	-2
46	1	1	1	16	-1.5
46	2	1	1	16	-1.5
46	3	1	1	16	-2
46	4	1	1	16	-2
46	5	1	1	16	-2
47	1	1	1	16	-8
48	1	1	1	16	-7.5
41	-1	1	1	16	-1.5
42	-1	1	1	16	-1.5
42	-2	1	1	16	-1.5
42	-3	1	1	16	-2
42	-4	1	1	16	-2
43	-1	1	1	16	-2
44	-1	1	1	16	-1.5
44	-2	1	1	16	-1.5
44	-3	1	1	16	-2
44	-4	1	1	16	-2
44	-5	1	1	16	-2
45	-1	1	1	16	-2
46	-1	1	1	16	-1.5
46	-2	1	1	16	-1.5
46	-3	1	1	16	-2
46	-4	1	1	16	-2
46	-5	1	1	16	-2
47	-1	1	1	16	-8
48	-1	1	1	16	-7.5
41	1	1	2	32	-1.5
42	1	1	2	32	-1.5
42	2	1	2	32	-1.5
42	3	1	2	32	-2
42	4	1	2	32	-2
43	1	1	2	32	-2
44	1	1	2	32	-1.5
44	2	1	2	32	-1.5
44	3	1	2	32	-2
44	4	1	2	32	-2
44	5	1	2	32	-2
45	1	1	2	32	-2
46	1	1	2	32	-1.5
46	2	1	2	32	-1.5
46	3	1	2	32	-2
46	4	1	2	32	-2
46	5	1	2	32	-2
47	1	1	2	32	-8
48	1	1	2	32	-7.5
41	-1	1	2	32	-1.5
42	-1	1	2	32	-1.5
42	-2	1	2	32	-1.5
42	-3	1	2	32	-2
42	-4	1	2	32	-2
43	-1	1	2	32	-2
44	-1	1	2	32	-1.5
44	-2	1	2	32	-1.5
44	-3	1	2	32	-2
44	-4	1	2	32	-2
44	-5	1	2	32	-2
45	-1	1	2	32	-2
46	-1	1	2	32	-1.5
46	-2	1	2	32	-1.5
46	-3	1	2	32	-2
46	-4	1	2	32	-2
46	-5	1	2	32	-2
47	-1	1	2	32	-8
48	-1	1	2	32	-7.5
