# author : tinapotter@gmail.com (please report any problems)
# date   : 27/02/2015
# update : 
# brief  : Processes 206(stau1+stau1-), 207(stau2+stau2-). Cross sections are provided in pb
# command: python SUSYCrossSectionSubmit.py --tev 13 --dir StauPair --outputdir Output_StauPair --processes ll ipart1 6,7 --ipart2 1 --prun --griduser chpotter
# format : datasetID   finalState   XS   BF   filterEff   relUncertainty
204565	206	0.0736135	1.00	1.00	0.0391035
204565	207	0.1882395	1.00	1.00	0.041978
204566	206	0.0424912	1.00	1.00	0.0423705
204566	207	0.1086507	1.00	1.00	0.0400299
204567	206	0.0166227	1.00	1.00	0.0459949
204567	207	0.0429176	1.00	1.00	0.0464575
204568	206	0.0076775	1.00	1.00	0.0535669
204568	207	0.0196977	1.00	1.00	0.0500251
204569	206	0.0054300	1.00	1.00	0.0529263
204569	207	0.0139857	1.00	1.00	0.057008
204570	206	0.002902	1.00	1.00	0.0586156
204570	207	0.007438	1.00	1.00	0.0564612
204571	206	0.0016598	1.00	1.00	0.0620622
204571	207	0.0042495	1.00	1.00	0.0582888
